SEASON,PLAYER_NAME,POS,AGE,EXP,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF
2021,Isaiah Roby,PF,22.0,2.0,23.4,3.4,7.0,0.5,1.8,1.4,1.9,1.5,4.1,1.8,0.9,0.6,1.9,2.7
2021,Isaiah Stewart,C,19.0,1.0,21.4,3.3,6.0,0.3,0.9,0.9,1.4,2.3,4.3,0.9,0.6,1.3,1.0,2.7
2021,Isaiah Thomas,PG,31.0,10.0,16.0,3.0,9.0,1.0,4.0,0.7,0.7,0.3,1.0,1.7,0.3,0.0,2.0,1.0
2021,Isaiah Todd,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ish Smith,PG,32.0,11.0,21.0,2.9,6.8,0.4,1.1,0.4,0.8,0.5,2.9,3.9,0.7,0.3,0.9,1.4
2021,Ish Wainright,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ivica Zubac,C,23.0,5.0,22.3,3.6,5.5,0.0,0.1,1.9,2.4,2.6,4.6,1.3,0.3,0.9,1.1,2.6
2021,JD Davison,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,JJ Redick,SG,36.0,15.0,15.433333333333332,2.233333333333333,5.7,1.4333333333333333,3.8000000000000003,0.9666666666666667,1.0333333333333334,0.10000000000000002,1.2666666666666666,1.0999999999999999,0.26666666666666666,0.10000000000000002,0.8000000000000002,1.0999999999999999
2021,JT Thor,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Ja Morant,PG,21.0,2.0,32.6,6.8,15.2,1.2,3.8,4.3,5.9,0.9,3.1,7.4,0.9,0.2,3.2,1.4
2021,JaKarr Sampson,PF,27.0,6.0,10.9,1.9,3.9,0.1,0.5,0.7,1.0,0.9,1.7,0.1,0.1,0.5,0.5,1.8
2021,JaMychal Green,PF,30.0,7.0,19.3,3.0,6.4,1.4,3.4,0.8,1.0,1.5,3.3,0.9,0.4,0.4,0.9,2.5
2021,JaVale McGee,C,33.0,13.0,14.466666666666667,3.0,5.933333333333334,0.10000000000000002,0.4666666666666666,0.9,1.3666666666666665,1.7,3.5,0.7666666666666666,0.3666666666666667,1.1666666666666667,1.3,2.733333333333333
2021,Jabari Parker,PF,25.0,7.0,11.833333333333334,2.066666666666667,3.766666666666667,0.13333333333333333,0.7000000000000001,0.6,0.7666666666666666,0.6666666666666666,2.3000000000000003,0.7000000000000001,0.06666666666666667,0.3666666666666667,0.8333333333333334,1.0666666666666667
2021,Jabari Smith Jr.,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jabari Walker,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jack White,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jaden Hardy,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jaden Ivey,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jaden McDaniels,PF,20.0,1.0,24.0,2.6,5.8,1.1,3.1,0.4,0.7,0.8,2.9,1.1,0.6,1.0,0.7,2.7
2021,Jaden Springer,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jae Crowder,PF,30.0,9.0,27.5,3.3,8.2,2.5,6.3,1.0,1.3,0.5,4.2,2.1,0.8,0.5,0.9,2.1
2021,Jae'Sean Tate,SF,25.0,1.0,29.2,4.5,8.9,0.9,2.8,1.5,2.1,1.9,3.5,2.5,1.2,0.5,1.4,3.2
2021,Jahlil Okafor,C,25.0,6.0,12.9,2.3,3.8,0.1,0.3,0.6,0.9,0.9,1.6,0.5,0.2,0.2,0.8,1.4
2021,Jahmi'us Ramsey,SG,19.0,1.0,7.2,1.2,2.9,0.4,1.5,0.4,0.4,0.2,0.6,0.5,0.3,0.1,0.2,0.6
2021,Jake LaRavia,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jake Layman,SF,26.0,5.0,13.9,2.0,4.1,0.5,1.7,0.6,0.8,0.3,1.2,0.6,0.6,0.4,0.6,1.0
2021,Jakob Poeltl,C,25.0,5.0,26.7,3.8,6.2,0.0,0.0,0.9,1.8,3.2,4.8,1.9,0.7,1.8,1.2,2.5
2021,Jalen Brunson,PG,24.0,3.0,25.0,4.8,9.2,1.2,2.9,1.8,2.2,0.4,3.0,3.5,0.5,0.0,1.2,1.6
2021,Jalen Duren,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jalen Green,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jalen Harris,SG,22.0,1.0,13.2,2.8,5.5,1.3,2.8,0.5,0.7,0.2,1.2,1.3,0.6,0.0,1.1,1.2
2021,Jalen Johnson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jalen Lecque,PG,20.0,2.0,3.0,0.3,2.3,0.0,0.3,0.8,0.8,0.5,0.8,0.5,0.0,0.0,0.0,0.0
2021,Jalen McDaniels,SF,23.0,2.0,19.2,2.8,6.0,0.7,2.2,1.0,1.4,1.0,2.6,1.1,0.6,0.4,1.0,2.0
2021,Jalen Smith,PF,20.0,1.0,5.8,0.8,1.9,0.1,0.6,0.2,0.3,0.3,1.1,0.1,0.0,0.2,0.3,0.6
2021,Jalen Suggs,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jalen Williams,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jamal Cain,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jamal Murray,PG,23.0,5.0,35.5,7.9,16.5,2.7,6.6,2.8,3.2,0.8,3.3,4.8,1.3,0.3,2.3,2.0
2021,James Bouknight,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,James Ennis III,SF,30.0,7.0,24.0,2.8,5.9,1.1,2.5,1.7,2.1,1.0,3.0,1.5,0.8,0.2,0.9,2.0
2021,James Harden,PG,31.0,12.0,36.6,7.8,16.6,2.7,7.3,6.3,7.3,0.8,7.7,10.9,1.3,0.8,4.0,2.4
2021,James Harden,PG-SG,31.0,12.0,36.6,7.8,16.7,2.8,7.6,6.3,7.3,0.8,7.1,10.8,1.2,0.8,4.0,2.3
2021,James Harden,SG,31.0,12.0,36.3,7.5,16.9,3.1,9.0,6.6,7.5,0.6,4.5,10.4,0.9,0.8,4.3,1.8
2021,James Johnson,PF,33.0,12.0,20.8,2.9333333333333336,6.566666666666667,0.6,2.4,0.9333333333333332,1.5333333333333332,0.6333333333333333,2.8666666666666667,1.9333333333333333,0.8000000000000002,0.8333333333333334,1.1,2.4
2021,James Nunnally,SF,30.0,3.0,5.3,0.6,1.4,0.4,1.3,0.1,0.2,0.2,0.8,0.3,0.0,0.0,0.2,0.1
2021,James Wiseman,C,19.0,1.0,21.4,4.9,9.4,0.3,1.0,1.4,2.2,1.4,4.4,0.7,0.3,0.9,1.5,3.1
2021,Jared Dudley,PF,35.0,14.0,6.8,0.2,0.8,0.2,0.5,0.0,0.0,0.3,1.4,0.4,0.1,0.1,0.2,0.6
2021,Jared Harper,PG,23.0,2.0,2.0,0.0,0.5,0.0,0.1,0.4,0.5,0.0,0.3,0.1,0.0,0.0,0.4,0.1
2021,Jaren Jackson Jr.,C,21.0,3.0,23.5,4.8,11.4,1.5,5.5,3.2,3.8,1.5,4.1,1.1,1.1,1.6,1.4,3.8
2021,Jarred Vanderbilt,PF,21.0,3.0,17.8,2.2,3.7,0.0,0.1,0.9,1.6,1.8,3.9,1.2,1.0,0.7,0.8,1.9
2021,Jarrell Brantley,PF,24.0,2.0,4.9,0.9,1.9,0.4,1.0,0.1,0.1,0.3,0.6,0.5,0.3,0.1,0.3,0.6
2021,Jarrett Allen,C,22.0,4.0,28.866666666666664,4.466666666666667,7.1000000000000005,0.06666666666666667,0.2333333333333333,3.3666666666666667,4.733333333333333,3.1333333333333333,7.0,1.7,0.5333333333333333,1.4666666666666668,1.6333333333333335,1.5999999999999999
2021,Jarrett Culver,SG,21.0,2.0,14.7,2.0,4.9,0.4,1.6,0.9,1.4,1.0,2.1,0.7,0.5,0.3,0.8,1.7
2021,Jason Preston,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Javonte Green,SF,27.0,2.0,13.8,1.6,2.8,0.3,0.9,0.8,1.2,0.8,1.3,0.4,0.7,0.1,0.5,1.3
2021,Javonte Green,SF-SG,27.0,2.0,11.5,1.3,2.5,0.2,0.7,0.7,1.0,0.6,1.1,0.4,0.7,0.1,0.5,1.1
2021,Javonte Green,SG,27.0,2.0,8.0,0.9,1.9,0.2,0.5,0.6,0.6,0.4,0.8,0.4,0.6,0.3,0.4,0.8
2021,Jaxson Hayes,C,20.0,2.0,16.1,2.9,4.7,0.1,0.2,1.6,2.0,1.5,2.8,0.6,0.4,0.6,0.7,1.7
2021,Jay Scrubb,SG,20.0,1.0,21.0,3.5,9.0,0.5,2.3,1.3,1.3,0.5,3.0,0.3,1.0,0.0,1.8,1.3
2021,Jaylen Adams,PG,24.0,2.0,2.6,0.1,1.1,0.0,0.3,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.1
2021,Jaylen Brown,SG,24.0,5.0,34.5,9.3,19.2,2.8,7.1,3.3,4.3,1.2,4.8,3.4,1.2,0.6,2.7,2.9
2021,Jaylen Hoard,SF,21.0,2.0,16.8,2.3,4.6,0.0,0.6,1.5,2.2,1.1,2.3,1.3,0.7,0.3,0.9,1.0
2021,Jaylen Nowell,SG,21.0,2.0,18.1,3.4,8.0,1.2,3.6,1.1,1.3,0.5,1.8,1.5,0.5,0.3,0.7,1.7
2021,Jaylin Williams,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jayson Tatum,SF,22.0,4.0,35.8,9.5,20.6,2.9,7.6,4.6,5.3,0.8,6.6,4.3,1.2,0.5,2.7,1.9
2021,Jeff Dowtin Jr.,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jeff Green,PF,34.0,13.0,27.0,3.8,7.8,1.5,3.7,1.8,2.4,0.5,3.4,1.6,0.5,0.4,0.8,1.8
2021,Jeff Teague,PG,32.0,12.0,17.1,2.1999999999999997,5.1000000000000005,0.6666666666666666,1.4333333333333333,1.6333333333333335,1.9333333333333333,0.26666666666666666,1.3,2.433333333333333,0.6,0.20000000000000004,1.1666666666666667,0.9666666666666667
2021,Jerami Grant,SF,26.0,7.0,33.9,7.4,17.3,2.1,6.1,5.4,6.4,0.6,4.0,2.8,0.6,1.1,2.0,2.3
2021,Jeremiah Martin,PG,24.0,2.0,8.3,1.0,3.7,0.3,1.3,0.1,0.6,0.2,0.6,0.4,0.6,0.2,0.7,0.1
2021,Jeremiah Robinson-Earl,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jeremy Lamb,SG,28.0,9.0,21.3,3.3,7.7,1.4,3.6,2.0,2.1,0.7,2.9,1.5,0.9,0.6,0.6,2.0
2021,Jeremy Sochan,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jericho Sims,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jerome Robinson,SG,23.0,3.0,17.9,1.6,5.6,0.6,2.5,0.9,1.2,0.2,2.0,1.5,0.7,0.4,1.1,1.8
2021,Jevon Carter,PG,25.0,3.0,12.0,1.6,3.7,0.9,2.5,0.1,0.1,0.3,1.3,1.2,0.5,0.2,0.3,0.9
2021,Jimmy Butler,SF,31.0,10.0,33.6,7.0,14.2,0.5,2.0,6.9,8.0,1.8,5.1,7.1,2.1,0.3,2.1,1.4
2021,Jock Landale,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Joe Harris,SF,29.0,7.0,31.0,5.2,10.2,3.1,6.4,0.7,0.9,0.6,3.0,1.9,0.7,0.2,0.9,2.0
2021,Joe Ingles,SF,33.0,7.0,27.9,4.1,8.4,2.7,6.1,1.1,1.3,0.4,3.2,4.7,0.7,0.2,1.7,1.8
2021,Joel Embiid,C,26.0,5.0,31.1,9.0,17.6,1.1,3.0,9.2,10.7,2.2,8.4,2.8,1.0,1.4,3.1,2.4
2021,John Butler Jr.,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,John Collins,PF,23.0,4.0,29.3,6.8,12.2,1.3,3.3,2.7,3.2,1.9,5.5,1.2,0.5,1.0,1.3,3.1
2021,John Konchar,SG,24.0,2.0,13.4,1.6,3.2,0.5,1.3,0.6,0.7,0.8,2.2,1.1,0.7,0.2,0.4,0.9
2021,John Wall,PG,30.0,10.0,32.2,7.3,18.2,2.0,6.2,4.0,5.3,0.4,2.8,6.9,1.1,0.8,3.5,1.2
2021,Johnny Davis,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jonas Valanciunas,C,28.0,9.0,28.3,7.1,12.0,0.3,0.9,2.5,3.3,4.1,8.4,1.8,0.6,0.9,1.6,2.9
2021,Jonathan Kuminga,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jontay Porter,PF,21.0,1.0,4.9,0.7,1.4,0.3,0.7,0.3,0.5,0.4,0.9,0.1,0.3,0.1,0.6,1.1
2021,Jordan Bell,C,26.0,4.0,14.033333333333333,0.8666666666666666,3.233333333333333,0.0,0.2333333333333333,0.39999999999999997,0.7666666666666666,1.1333333333333333,3.1333333333333333,1.4000000000000001,0.3666666666666667,1.1333333333333333,0.7666666666666666,1.4000000000000001
2021,Jordan Bone,PG,23.0,2.0,14.0,1.6,3.9,0.7,2.3,0.0,0.0,0.3,1.4,1.3,0.1,0.0,0.2,0.8
2021,Jordan Clarkson,SG,28.0,7.0,26.7,6.7,15.8,3.1,8.8,1.9,2.1,0.7,3.3,2.5,0.9,0.1,1.7,1.6
2021,Jordan Goodwin,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jordan Hall,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jordan McLaughlin,PG,24.0,2.0,18.4,2.0,4.7,0.6,1.8,0.5,0.6,0.4,1.7,3.8,1.0,0.1,1.0,0.9
2021,Jordan Nwora,SF,22.0,1.0,9.1,2.1,4.5,0.9,2.1,0.6,0.8,0.3,1.7,0.2,0.5,0.2,0.8,0.7
2021,Jordan Poole,SG,21.0,2.0,19.4,4.0,9.3,1.9,5.4,2.1,2.3,0.3,1.5,1.9,0.5,0.2,1.0,1.7
2021,Jordan Schakel,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Jose Alvarado,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Josh Christopher,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Josh Giddey,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Josh Green,SG,20.0,1.0,11.4,1.1,2.4,0.1,0.6,0.3,0.6,0.7,1.3,0.7,0.4,0.1,0.4,0.9
2021,Josh Hall,SF,20.0,1.0,16.0,1.4,4.7,0.2,1.8,1.0,2.1,0.3,2.5,1.3,0.2,0.0,1.2,1.8
2021,Josh Hart,SF,25.0,4.0,28.7,3.2,7.3,1.3,4.1,1.5,1.9,1.1,6.9,2.3,0.8,0.3,1.0,2.4
2021,Josh Jackson,SG,23.0,4.0,25.2,4.8,11.4,1.2,4.1,2.6,3.5,0.9,3.2,2.3,0.9,0.8,2.3,2.9
2021,Josh Minott,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Josh Okogie,SG,22.0,3.0,20.3,1.7,4.3,0.5,1.8,1.4,1.8,1.1,1.6,1.1,0.9,0.5,0.7,2.1
2021,Josh Richardson,SG,27.0,6.0,30.3,4.5,10.5,1.5,4.5,1.7,1.8,0.9,2.4,2.6,1.0,0.4,1.3,2.2
2021,Jrue Holiday,PG,30.0,12.0,32.3,7.0,13.9,1.9,4.8,1.8,2.3,1.2,3.3,6.1,1.6,0.6,2.2,1.7
2021,Juan Toscano-Anderson,SG,27.0,2.0,20.9,2.3,3.9,0.7,1.7,0.4,0.6,0.5,3.9,2.8,0.8,0.5,1.2,2.1
2021,Juancho Hernangomez,PF,25.0,5.0,17.3,2.5,5.8,1.1,3.2,1.2,1.9,0.9,3.1,0.7,0.4,0.1,0.5,1.0
2021,Julian Champagnie,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Julius Randle,PF,26.0,7.0,37.6,8.5,18.6,2.3,5.5,4.9,6.0,1.2,9.0,6.0,0.9,0.3,3.4,3.2
2021,Justin Champagnie,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Justin Holiday,SG,31.0,8.0,30.3,3.6,8.7,2.4,6.3,0.9,1.2,0.4,3.1,1.7,1.0,0.6,0.8,1.9
2021,Justin Jackson,SF,25.0,4.0,22.166666666666668,2.733333333333333,7.3,1.3666666666666665,4.266666666666667,0.9333333333333332,1.4000000000000001,0.9666666666666667,2.5,1.3333333333333333,0.3,0.06666666666666667,0.9333333333333332,0.9333333333333332
2021,Justin James,SF,24.0,2.0,8.6,1.4,3.1,0.4,1.1,0.6,1.0,0.3,0.6,0.6,0.2,0.1,0.4,0.6
2021,Justin Patton,C,23.0,4.0,19.0,2.2,5.4,0.7,2.6,0.2,0.3,1.1,2.7,1.1,0.9,1.1,0.3,2.6
2021,Justin Robinson,PG,23.0,2.0,9.8,0.8,2.3,0.4,1.6,0.3,0.6,0.1,0.7,1.0,0.3,0.0,0.2,1.1
2021,Justise Winslow,SF,24.0,6.0,19.5,2.8,8.1,0.4,2.1,0.8,1.3,0.7,3.8,1.9,0.6,0.5,1.4,1.8
2021,Jusuf Nurkic,C,26.0,7.0,23.8,4.6,9.0,0.3,0.8,1.9,3.1,2.3,6.6,3.4,1.0,1.1,2.0,2.8
2021,Juwan Morgan,PF,23.0,2.0,5.1,0.5,1.0,0.1,0.4,0.1,0.2,0.3,0.7,0.3,0.1,0.0,0.1,0.7
2021,KZ Okpala,PF,21.0,2.0,12.1,1.0,2.6,0.3,1.4,0.2,0.4,0.6,1.3,0.5,0.3,0.3,0.4,1.6
2021,Kai Jones,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Karim Mane,PG,20.0,1.0,8.8,0.3,1.3,0.1,0.2,0.4,0.5,0.1,1.3,0.4,0.0,0.2,0.3,1.0
2021,Karl-Anthony Towns,C,25.0,6.0,33.8,8.5,17.5,2.4,6.3,5.3,6.2,2.7,7.9,4.5,0.8,1.1,3.2,3.7
2021,Kawhi Leonard,SF,29.0,10.0,34.1,8.9,17.5,1.9,4.9,5.0,5.7,1.1,5.4,5.2,1.6,0.4,2.0,1.6
2021,Keegan Murray,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Keita Bates-Diop,SF,25.0,3.0,8.2,1.0,2.2,0.2,0.6,0.5,0.7,0.3,1.3,0.4,0.4,0.2,0.2,0.4
2021,Kelan Martin,SF,25.0,2.0,9.2,1.8,3.9,0.7,1.7,0.3,0.3,0.5,1.7,0.5,0.3,0.3,0.5,1.0
2021,Keldon Johnson,SF,21.0,2.0,28.5,4.9,10.2,0.9,2.6,2.1,2.8,1.3,4.6,1.8,0.6,0.3,1.1,2.1
2021,Keljin Blevins,SF,25.0,1.0,4.4,0.3,1.2,0.1,0.5,0.0,0.0,0.2,0.4,0.2,0.1,0.0,0.3,0.5
2021,Kelly Olynyk,C,29.0,8.0,26.9,3.8,8.7,1.8,5.7,0.7,0.9,1.0,5.0,2.1,0.9,0.6,1.3,2.9
2021,Kelly Olynyk,C-PF,29.0,8.0,28.5,4.8,10.0,1.8,5.3,2.1,2.5,1.2,5.7,2.9,1.1,0.6,1.8,3.0
2021,Kelly Olynyk,PF,29.0,8.0,31.1,6.5,11.9,1.8,4.6,4.2,5.0,1.6,6.9,4.1,1.4,0.6,2.6,3.1
2021,Kelly Oubre Jr.,SF,25.0,6.0,30.7,5.8,13.2,1.6,5.2,2.2,3.2,1.5,4.5,1.3,1.0,0.8,1.3,2.2
2021,Kemba Walker,PG,30.0,10.0,31.8,6.6,15.7,3.0,8.2,3.1,3.5,0.4,3.6,4.9,1.1,0.3,2.0,1.4
2021,Kendall Brown,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Kendrick Nunn,PG,25.0,2.0,29.5,5.7,11.8,2.2,5.7,1.0,1.1,0.4,2.8,2.6,0.9,0.3,1.4,1.9
2021,Kennedy Chandler,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Kenneth Lofton Jr.,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Kenrich Williams,PF,26.0,3.0,21.6,3.3,6.2,0.8,1.8,0.5,1.0,1.3,2.9,2.3,0.8,0.3,1.2,2.2
2021,Kent Bazemore,SF,31.0,9.0,19.9,2.6,5.9,1.1,2.7,0.8,1.2,0.4,3.0,1.6,1.0,0.5,1.2,2.4
2021,Kentavious Caldwell-Pope,SG,27.0,8.0,28.4,3.3,7.6,1.8,4.4,1.4,1.7,0.4,2.3,1.9,0.9,0.4,1.0,1.7
2021,Kenyon Martin Jr.,SF,20.0,1.0,23.7,3.6,7.1,0.8,2.1,1.3,1.9,1.6,3.8,1.1,0.7,0.9,0.8,2.0
2021,Keon Ellis,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Keon Johnson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Kessler Edwards,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Kevin Durant,PF,32.0,13.0,33.1,9.3,17.2,2.4,5.4,6.0,6.8,0.4,6.7,5.6,0.7,1.3,3.4,2.0
2021,Kevin Huerter,SG,22.0,3.0,30.8,4.6,10.6,2.0,5.6,0.7,0.9,0.6,2.8,3.5,1.2,0.3,1.1,2.4
2021,Kevin Knox II,SF,21.0,3.0,11.0,1.3,3.4,0.8,2.1,0.4,0.5,0.2,1.2,0.5,0.3,0.1,0.4,0.9
2021,Kevin Love,PF,32.0,13.0,24.9,4.1,10.1,2.3,6.2,1.7,2.0,0.7,6.8,2.5,0.6,0.1,1.5,1.0
2021,Kevin Porter Jr.,SG,20.0,2.0,32.1,6.0,14.1,1.9,6.2,2.7,3.6,0.8,3.0,6.3,0.7,0.3,3.5,2.3
2021,Kevon Harris,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Kevon Looney,C,24.0,6.0,19.0,1.8,3.2,0.1,0.3,0.5,0.8,1.9,3.4,2.0,0.3,0.4,0.6,2.2
2021,Khem Birch,C,28.0,4.0,24.333333333333332,3.266666666666667,6.366666666666667,0.26666666666666666,0.9333333333333335,1.4000000000000001,2.0,2.6666666666666665,3.466666666666667,1.4333333333333333,0.7333333333333334,0.8333333333333334,0.7666666666666666,1.8333333333333333
2021,Khris Middleton,SF,29.0,9.0,33.4,7.5,15.8,2.2,5.4,3.1,3.5,0.8,5.2,5.4,1.1,0.1,2.6,2.4
2021,Khyri Thomas,SG,24.0,3.0,30.6,6.4,13.2,1.8,5.4,1.8,1.8,1.4,2.2,5.0,1.8,1.2,1.2,1.6
2021,Killian Hayes,PG,19.0,1.0,25.8,2.7,7.7,0.8,2.8,0.5,0.7,0.2,2.4,5.3,1.0,0.4,3.2,2.2
2021,Killian Tillie,C,22.0,1.0,10.1,1.1,3.2,0.6,1.8,0.5,0.6,0.3,1.0,0.4,0.3,0.4,0.1,1.1
2021,Kira Lewis Jr.,PG,19.0,1.0,16.7,2.4,6.2,0.7,2.2,0.8,0.9,0.2,1.1,2.3,0.7,0.2,0.6,1.6
2021,Klay Thompson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Kostas Antetokounmpo,PF,23.0,3.0,3.7,0.2,0.7,0.0,0.0,0.4,0.9,0.3,1.0,0.1,0.1,0.3,0.7,0.5
2021,Kris Dunn,PG,26.0,5.0,11.3,0.3,3.0,0.0,0.5,0.8,1.0,0.0,1.5,0.5,0.5,0.5,0.8,2.5
2021,Kristaps Porzingis,C,25.0,5.0,30.9,7.6,15.9,2.3,6.0,2.7,3.2,1.9,7.0,1.6,0.5,1.3,1.2,2.7
2021,Kyle Anderson,PF,27.0,7.0,27.3,4.5,9.5,1.4,3.8,2.1,2.7,0.8,5.0,3.6,1.2,0.8,1.2,1.7
2021,Kyle Guy,PG,23.0,2.0,7.6,0.9,2.8,0.4,1.5,0.5,0.6,0.2,1.0,1.0,0.2,0.0,0.4,0.6
2021,Kyle Kuzma,SF,25.0,4.0,28.7,4.9,11.1,2.0,5.6,1.0,1.4,1.6,4.5,1.9,0.5,0.6,1.7,1.8
